row_index,doc_id,source_id,label_aktual,kombinasi,n_fitur,prediksi,probabilitas_AI,benar
0,0,0,0,sty+tfidf+bert+perp,4,0,0.08478204327972465,True
1,1,0,1,sty+tfidf+bert+perp,4,1,0.9993512438355475,True
2,2,1,0,sty+tfidf+bert+perp,4,0,0.0024036763703085464,True
3,3,1,1,sty+tfidf+bert+perp,4,1,0.99804767900883,True
4,4,2,0,sty+tfidf+bert+perp,4,0,0.009511692154868858,True
5,5,2,1,sty+tfidf+bert+perp,4,1,0.9956931502266181,True
6,6,3,0,sty+tfidf+bert+perp,4,0,0.001860795499831591,True
7,7,3,1,sty+tfidf+bert+perp,4,1,0.9998388125954085,True
8,8,4,0,sty+tfidf+bert+perp,4,0,0.0010444916663951628,True
9,9,4,1,sty+tfidf+bert+perp,4,1,0.9994636546638662,True
10,10,5,0,sty+tfidf+bert+perp,4,0,0.0011596029212713765,True
11,11,5,1,sty+tfidf+bert+perp,4,1,0.9798208414049392,True
12,12,6,0,sty+tfidf+bert+perp,4,0,0.0001699013561411232,True
13,13,6,1,sty+tfidf+bert+perp,4,1,0.9983657405859098,True
14,14,7,0,sty+tfidf+bert+perp,4,0,0.0005884419952442673,True
15,15,7,1,sty+tfidf+bert+perp,4,1,0.9989976788282812,True
16,16,8,0,sty+tfidf+bert+perp,4,0,0.0008795018073020675,True
17,17,8,1,sty+tfidf+bert+perp,4,1,0.9998499045962755,True
18,18,9,0,sty+tfidf+bert+perp,4,0,0.3951560689667874,True
19,19,9,1,sty+tfidf+bert+perp,4,1,0.9989784252996475,True
20,20,10,0,sty+tfidf+bert+perp,4,0,0.05274025174761555,True
21,21,10,1,sty+tfidf+bert+perp,4,1,0.9981327710065254,True
22,22,11,0,sty+tfidf+bert+perp,4,0,0.004000835093833932,True
23,23,11,1,sty+tfidf+bert+perp,4,1,0.9969308094038727,True
24,24,12,0,sty+tfidf+bert+perp,4,0,0.006726636792948067,True
25,25,12,1,sty+tfidf+bert+perp,4,1,0.9963313529503395,True
26,26,13,0,sty+tfidf+bert+perp,4,0,0.003322945268377688,True
27,27,13,1,sty+tfidf+bert+perp,4,1,0.9991241723063011,True
28,28,14,0,sty+tfidf+bert+perp,4,0,0.0002781158819991357,True
29,29,14,1,sty+tfidf+bert+perp,4,1,0.998978783850284,True
30,30,15,0,sty+tfidf+bert+perp,4,0,0.0024982437672891092,True
31,31,15,1,sty+tfidf+bert+perp,4,1,0.9995961274787114,True
32,32,16,0,sty+tfidf+bert+perp,4,0,0.029701975681574587,True
33,33,16,1,sty+tfidf+bert+perp,4,1,0.9974956043769693,True
34,34,17,0,sty+tfidf+bert+perp,4,0,0.0037687507125705993,True
35,35,17,1,sty+tfidf+bert+perp,4,1,0.9999281560092793,True
36,36,18,0,sty+tfidf+bert+perp,4,0,0.007281377821994483,True
37,37,18,1,sty+tfidf+bert+perp,4,1,0.9988136975898897,True
38,38,19,0,sty+tfidf+bert+perp,4,0,0.058009670372065066,True
39,39,19,1,sty+tfidf+bert+perp,4,1,0.9975189660165963,True
40,40,20,0,sty+tfidf+bert+perp,4,0,0.00036278690071504273,True
41,41,20,1,sty+tfidf+bert+perp,4,1,0.9948613525687008,True
42,42,21,0,sty+tfidf+bert+perp,4,0,0.006951586041414963,True
43,43,21,1,sty+tfidf+bert+perp,4,1,0.9892839098004034,True
44,44,22,0,sty+tfidf+bert+perp,4,0,0.006337569628412574,True
45,45,22,1,sty+tfidf+bert+perp,4,1,0.998938345298303,True
46,46,23,0,sty+tfidf+bert+perp,4,0,5.758698472375469e-05,True
47,47,23,1,sty+tfidf+bert+perp,4,1,0.9993972515881308,True
48,48,24,0,sty+tfidf+bert+perp,4,0,0.02460701698102686,True
49,49,24,1,sty+tfidf+bert+perp,4,1,0.9869256743034115,True
50,50,25,0,sty+tfidf+bert+perp,4,0,0.003895055118831921,True
51,51,25,1,sty+tfidf+bert+perp,4,1,0.9988585998906272,True
52,52,26,0,sty+tfidf+bert+perp,4,0,0.009947655527707155,True
53,53,26,1,sty+tfidf+bert+perp,4,1,0.9995945228103644,True
54,54,27,0,sty+tfidf+bert+perp,4,0,0.00039068805845763965,True
55,55,27,1,sty+tfidf+bert+perp,4,1,0.9892133077177699,True
56,56,28,0,sty+tfidf+bert+perp,4,1,0.9091280773315152,False
57,57,28,1,sty+tfidf+bert+perp,4,1,0.9997291287196737,True
58,58,29,0,sty+tfidf+bert+perp,4,0,0.007364692498584987,True
59,59,29,1,sty+tfidf+bert+perp,4,1,0.9997365935051161,True
60,60,30,0,sty+tfidf+bert+perp,4,0,0.0009927210639922139,True
61,61,30,1,sty+tfidf+bert+perp,4,1,0.9995843791970851,True
62,62,31,0,sty+tfidf+bert+perp,4,0,0.0006323403994207535,True
63,63,31,1,sty+tfidf+bert+perp,4,1,0.9770022516029994,True
64,64,32,0,sty+tfidf+bert+perp,4,0,0.007717808341560776,True
65,65,32,1,sty+tfidf+bert+perp,4,0,0.0007179125305954848,False
66,66,33,0,sty+tfidf+bert+perp,4,0,0.0004101154598371226,True
67,67,33,1,sty+tfidf+bert+perp,4,1,0.9988820219854422,True
68,68,34,0,sty+tfidf+bert+perp,4,0,0.0045300448183008424,True
69,69,34,1,sty+tfidf+bert+perp,4,1,0.9786994522493877,True
70,70,35,0,sty+tfidf+bert+perp,4,0,0.04884837638531847,True
71,71,35,1,sty+tfidf+bert+perp,4,1,0.9995486184243438,True
72,72,36,0,sty+tfidf+bert+perp,4,0,8.906552128772506e-05,True
73,73,36,1,sty+tfidf+bert+perp,4,1,0.9983841729460233,True
74,74,37,0,sty+tfidf+bert+perp,4,0,8.150539866682099e-05,True
75,75,37,1,sty+tfidf+bert+perp,4,1,0.9987208502954391,True
76,76,38,0,sty+tfidf+bert+perp,4,0,0.010630556053280114,True
77,77,38,1,sty+tfidf+bert+perp,4,1,0.9998485950823497,True
78,78,39,0,sty+tfidf+bert+perp,4,0,0.004783697232735887,True
79,79,39,1,sty+tfidf+bert+perp,4,1,0.9998032218063436,True
80,80,40,0,sty+tfidf+bert+perp,4,0,0.0012657192188075049,True
81,81,40,1,sty+tfidf+bert+perp,4,1,0.9933385054102486,True
82,82,41,0,sty+tfidf+bert+perp,4,0,0.0002933759774890187,True
83,83,41,1,sty+tfidf+bert+perp,4,1,0.9946473075904426,True
84,84,42,0,sty+tfidf+bert+perp,4,0,0.009014691939812134,True
85,85,42,1,sty+tfidf+bert+perp,4,1,0.9994253797222042,True
86,86,43,0,sty+tfidf+bert+perp,4,0,0.016850548322672302,True
87,87,43,1,sty+tfidf+bert+perp,4,1,0.9962178840394454,True
88,88,44,0,sty+tfidf+bert+perp,4,0,0.012302466759278046,True
89,89,44,1,sty+tfidf+bert+perp,4,1,0.847799765866605,True
90,90,45,0,sty+tfidf+bert+perp,4,0,0.05340605623135758,True
91,91,45,1,sty+tfidf+bert+perp,4,1,0.839564179537077,True
92,92,46,0,sty+tfidf+bert+perp,4,0,0.0011005393662731407,True
93,93,46,1,sty+tfidf+bert+perp,4,1,0.9999549752785905,True
94,94,47,0,sty+tfidf+bert+perp,4,0,0.003159095407465187,True
95,95,47,1,sty+tfidf+bert+perp,4,1,0.9984401252020065,True
96,96,48,0,sty+tfidf+bert+perp,4,0,0.0003359852342300535,True
97,97,48,1,sty+tfidf+bert+perp,4,1,0.8885542442395263,True
98,98,49,0,sty+tfidf+bert+perp,4,0,0.0009218930033738046,True
99,99,49,1,sty+tfidf+bert+perp,4,1,0.9994013680133773,True
100,100,50,0,sty+tfidf+bert+perp,4,0,0.038845414169137685,True
101,101,50,1,sty+tfidf+bert+perp,4,1,0.9997285522100152,True
102,102,51,0,sty+tfidf+bert+perp,4,0,0.004053743047776824,True
103,103,51,1,sty+tfidf+bert+perp,4,1,0.9999044491289806,True
104,104,52,0,sty+tfidf+bert+perp,4,0,0.0004687308395451206,True
105,105,52,1,sty+tfidf+bert+perp,4,1,0.9404334885714458,True
106,106,53,0,sty+tfidf+bert+perp,4,0,0.0010891811063406707,True
107,107,53,1,sty+tfidf+bert+perp,4,1,0.9987939366402901,True
108,108,54,0,sty+tfidf+bert+perp,4,0,0.00937889017812268,True
109,109,54,1,sty+tfidf+bert+perp,4,1,0.8757322337732588,True
110,110,55,0,sty+tfidf+bert+perp,4,0,0.008728614346591682,True
111,111,55,1,sty+tfidf+bert+perp,4,1,0.9991743515369487,True
112,112,56,0,sty+tfidf+bert+perp,4,0,0.0002005159973258174,True
113,113,56,1,sty+tfidf+bert+perp,4,1,0.999571773643279,True
114,114,57,0,sty+tfidf+bert+perp,4,0,0.0017587995631385166,True
115,115,57,1,sty+tfidf+bert+perp,4,1,0.9997705519759473,True
116,116,58,0,sty+tfidf+bert+perp,4,0,0.00787721624454019,True
117,117,58,1,sty+tfidf+bert+perp,4,1,0.9988406578553264,True
