row_index,doc_id,source_id,label_aktual,kombinasi,n_fitur,prediksi,probabilitas_AI,benar
0,0,0,0,bert,1,0,0.13691204829379672,True
1,1,0,1,bert,1,1,0.9311642894265517,True
2,2,1,0,bert,1,0,0.016546841624015568,True
3,3,1,1,bert,1,1,0.9569884931882413,True
4,4,2,0,bert,1,0,0.03200864141262242,True
5,5,2,1,bert,1,1,0.9869321401791232,True
6,6,3,0,bert,1,0,0.04938951977123406,True
7,7,3,1,bert,1,1,0.986826364202132,True
8,8,4,0,bert,1,0,0.007423856002815729,True
9,9,4,1,bert,1,1,0.9850152219765592,True
10,10,5,0,bert,1,0,0.08982326286130965,True
11,11,5,1,bert,1,1,0.9767352378546287,True
12,12,6,0,bert,1,0,0.0045747748791254905,True
13,13,6,1,bert,1,1,0.881394561657497,True
14,14,7,0,bert,1,0,0.006999007104248129,True
15,15,7,1,bert,1,1,0.9929442707855037,True
16,16,8,0,bert,1,0,0.00819826184045339,True
17,17,8,1,bert,1,1,0.9623281703245483,True
18,18,9,0,bert,1,1,0.7536854223079704,False
19,19,9,1,bert,1,1,0.9921036100082437,True
20,20,10,0,bert,1,0,0.0791014752423432,True
21,21,10,1,bert,1,1,0.9915595898000163,True
22,22,11,0,bert,1,0,0.08436060631689773,True
23,23,11,1,bert,1,1,0.8141248396227443,True
24,24,12,0,bert,1,0,0.14147215935536486,True
25,25,12,1,bert,1,1,0.9870372393689145,True
26,26,13,0,bert,1,0,0.2655831446143526,True
27,27,13,1,bert,1,1,0.8207491476637362,True
28,28,14,0,bert,1,0,0.07103673463891394,True
29,29,14,1,bert,1,1,0.9979019826488378,True
30,30,15,0,bert,1,0,0.16884214370420436,True
31,31,15,1,bert,1,1,0.9876679351487214,True
32,32,16,0,bert,1,0,0.4975317610722411,True
33,33,16,1,bert,1,1,0.8493529957413988,True
34,34,17,0,bert,1,0,0.07691381543680839,True
35,35,17,1,bert,1,1,0.9996348832329783,True
36,36,18,0,bert,1,0,0.03599154295812141,True
37,37,18,1,bert,1,1,0.9932457094438658,True
38,38,19,0,bert,1,0,0.21461746210182098,True
39,39,19,1,bert,1,1,0.9808969280273817,True
40,40,20,0,bert,1,0,0.018102270521354682,True
41,41,20,1,bert,1,1,0.9585725888472997,True
42,42,21,0,bert,1,0,0.32133675597629213,True
43,43,21,1,bert,1,0,0.32169274997061087,False
44,44,22,0,bert,1,0,0.40215447510506225,True
45,45,22,1,bert,1,1,0.9473844238716339,True
46,46,23,0,bert,1,0,0.000341379663867414,True
47,47,23,1,bert,1,1,0.99107257176957,True
48,48,24,0,bert,1,1,0.5393654594352506,False
49,49,24,1,bert,1,1,0.6140316419810182,True
50,50,25,0,bert,1,0,0.08561881252340459,True
51,51,25,1,bert,1,1,0.9943875611257205,True
52,52,26,0,bert,1,0,0.34737754679029026,True
53,53,26,1,bert,1,1,0.9840116477611032,True
54,54,27,0,bert,1,0,0.05263123532189419,True
55,55,27,1,bert,1,1,0.9581416080830649,True
56,56,28,0,bert,1,0,0.1993358714712012,True
57,57,28,1,bert,1,1,0.9993253961070945,True
58,58,29,0,bert,1,1,0.6753235525302924,False
59,59,29,1,bert,1,1,0.9892845463812427,True
60,60,30,0,bert,1,0,0.03117668902329472,True
61,61,30,1,bert,1,1,0.9956105602696498,True
62,62,31,0,bert,1,0,0.009325253323630753,True
63,63,31,1,bert,1,1,0.9910585364379018,True
64,64,32,0,bert,1,0,0.004157489145100761,True
65,65,32,1,bert,1,0,0.11825572974180215,False
66,66,33,0,bert,1,0,0.012712330407748211,True
67,67,33,1,bert,1,1,0.9805208342179073,True
68,68,34,0,bert,1,0,0.3254458030377575,True
69,69,34,1,bert,1,1,0.9891309893389088,True
70,70,35,0,bert,1,0,0.004833919264991019,True
71,71,35,1,bert,1,1,0.981944030374636,True
72,72,36,0,bert,1,0,0.04789680916349235,True
73,73,36,1,bert,1,1,0.9313005042017314,True
74,74,37,0,bert,1,0,0.0016838464477748336,True
75,75,37,1,bert,1,1,0.8995307362590378,True
76,76,38,0,bert,1,0,0.3429766152865006,True
77,77,38,1,bert,1,1,0.9993159649875575,True
78,78,39,0,bert,1,0,0.011930357004815057,True
79,79,39,1,bert,1,1,0.998930615105022,True
80,80,40,0,bert,1,0,0.01960056633160435,True
81,81,40,1,bert,1,1,0.741023089850475,True
82,82,41,0,bert,1,0,0.009248062888344167,True
83,83,41,1,bert,1,1,0.8580255317713781,True
84,84,42,0,bert,1,0,0.057851554355410256,True
85,85,42,1,bert,1,1,0.9756349501498851,True
86,86,43,0,bert,1,0,0.0703321026514299,True
87,87,43,1,bert,1,1,0.9989251861026219,True
88,88,44,0,bert,1,0,0.007845277805232684,True
89,89,44,1,bert,1,1,0.9810650577385408,True
90,90,45,0,bert,1,1,0.7719769173472993,False
91,91,45,1,bert,1,1,0.8160163230712199,True
92,92,46,0,bert,1,0,0.033536994568972356,True
