row_index,doc_id,source_id,label_aktual,kombinasi,n_fitur,prediksi,probabilitas_AI,benar
0,0,0,0,sty+tfidf+perp,3,0,0.10201681655468596,True
1,1,0,1,sty+tfidf+perp,3,1,0.9982429361645287,True
2,2,1,0,sty+tfidf+perp,3,0,0.0014894091818189576,True
3,3,1,1,sty+tfidf+perp,3,1,0.9973349862332864,True
4,4,2,0,sty+tfidf+perp,3,0,0.008789440191858261,True
5,5,2,1,sty+tfidf+perp,3,1,0.9842742983428852,True
6,6,3,0,sty+tfidf+perp,3,0,0.006131722226391549,True
7,7,3,1,sty+tfidf+perp,3,1,0.9998506269641444,True
8,8,4,0,sty+tfidf+perp,3,0,0.0022655897807024603,True
9,9,4,1,sty+tfidf+perp,3,1,0.9991253484306432,True
10,10,5,0,sty+tfidf+perp,3,0,0.005539944797320257,True
11,11,5,1,sty+tfidf+perp,3,1,0.980026928214469,True
12,12,6,0,sty+tfidf+perp,3,0,0.0002253573244919231,True
13,13,6,1,sty+tfidf+perp,3,1,0.9994171147293724,True
14,14,7,0,sty+tfidf+perp,3,0,0.0006924579046680872,True
15,15,7,1,sty+tfidf+perp,3,1,0.9992420131744023,True
16,16,8,0,sty+tfidf+perp,3,0,0.000326967764164856,True
17,17,8,1,sty+tfidf+perp,3,1,0.9998767148855081,True
18,18,9,0,sty+tfidf+perp,3,1,0.5213982010605979,False
19,19,9,1,sty+tfidf+perp,3,1,0.9978806302400288,True
20,20,10,0,sty+tfidf+perp,3,0,0.04130934167562228,True
21,21,10,1,sty+tfidf+perp,3,1,0.9957924106906916,True
22,22,11,0,sty+tfidf+perp,3,0,0.0012612855020053449,True
23,23,11,1,sty+tfidf+perp,3,1,0.9946821610270933,True
24,24,12,0,sty+tfidf+perp,3,0,0.003313445871338507,True
25,25,12,1,sty+tfidf+perp,3,1,0.9967505152572327,True
26,26,13,0,sty+tfidf+perp,3,0,0.003277413568460872,True
27,27,13,1,sty+tfidf+perp,3,1,0.9993232298874289,True
28,28,14,0,sty+tfidf+perp,3,0,0.0006383357332947512,True
29,29,14,1,sty+tfidf+perp,3,1,0.9976141539010724,True
30,30,15,0,sty+tfidf+perp,3,0,0.0008287845898039889,True
31,31,15,1,sty+tfidf+perp,3,1,0.9989685788706761,True
32,32,16,0,sty+tfidf+perp,3,0,0.04933047682151219,True
33,33,16,1,sty+tfidf+perp,3,1,0.9966873214778591,True
34,34,17,0,sty+tfidf+perp,3,0,0.0026971200063885337,True
35,35,17,1,sty+tfidf+perp,3,1,0.9996583458672273,True
36,36,18,0,sty+tfidf+perp,3,0,0.029002766941558726,True
37,37,18,1,sty+tfidf+perp,3,1,0.9988881935826375,True
38,38,19,0,sty+tfidf+perp,3,0,0.019804376841471,True
39,39,19,1,sty+tfidf+perp,3,1,0.9933717653691879,True
40,40,20,0,sty+tfidf+perp,3,0,0.00033863511147930777,True
41,41,20,1,sty+tfidf+perp,3,1,0.9894250291735529,True
